134.58,102.54,0,103.94,1150.08,833.34,0,96.87,3,26.34292915
134.58,102.54,0,103.94,1150.08,833.34,0,96.87,7,32.3834448
134.58,102.54,0,103.94,1150.08,833.34,0,96.87,28,46.64534264
134.58,102.54,0,103.94,1150.08,833.34,0,96.87,90,68.28923137
134.58,102.54,0,103.94,1150.08,833.34,0,96.87,365,79.19550257
134.58,102.54,0,103.94,1150.08,833.34,0,96.87,3,32.21479112
134.58,102.54,0,103.94,1150.08,833.34,0,96.87,7,37.24920035
134.58,102.54,0,103.94,1150.08,833.34,0,96.87,28,58.22235146
134.58,102.54,0,103.94,1150.08,833.34,0,96.87,90,73.32364059
134.58,102.54,0,103.94,1150.08,833.34,0,96.87,365,90.43714258
134.58,102.54,2.37,103.94,1150.08,833.34,0,96.87,3,39.76543569
134.58,102.54,2.37,103.94,1150.08,833.34,0,96.87,7,43.96045362
134.58,102.54,2.37,103.94,1150.08,833.34,0,96.87,28,49.83425414
134.58,102.54,2.37,103.94,1150.08,833.34,0,96.87,90,66.77910245
134.58,102.54,2.37,103.94,1150.08,833.34,0,96.87,365,75.16913832
134.58,102.54,4.74,103.94,1150.08,833.34,0,96.87,3,31.5440535
134.58,102.54,4.74,103.94,1150.08,833.34,0,96.87,7,36.91383154
134.58,102.54,4.74,103.94,1150.08,833.34,0,96.87,28,43.289716
134.58,102.54,4.74,103.94,1150.08,833.34,0,96.87,90,60.23456431
134.58,102.54,4.74,103.94,1150.08,833.34,0,96.87,365,67.45177862
134.58,102.54,7.11,103.94,1035.07,833.34,115.08,96.87,3,19.80032955
134.58,102.54,7.11,103.94,1035.07,833.34,115.08,96.87,7,24.6660851
134.58,102.54,7.11,103.94,1035.07,833.34,115.08,96.87,28,37.41591548
134.58,102.54,7.11,103.94,1035.07,833.34,115.08,96.87,90,46.30997383
134.58,102.54,7.11,103.94,1035.07,833.34,115.08,96.87,365,62.58408452
134.58,102.54,0,103.94,1035.07,833.34,115.08,96.87,3,33.72685858
134.58,102.54,0,103.94,1035.07,833.34,115.08,96.87,7,41.77958709
134.58,102.54,0,103.94,1035.07,833.34,115.08,96.87,28,53.35659591
134.58,102.54,0,103.94,1035.07,833.34,115.08,96.87,90,70.80546671
134.58,102.54,0,103.94,1035.07,833.34,115.08,96.87,365,78.86013376
134.58,102.54,2.37,103.94,1035.07,833.34,115.08,96.87,3,22.6519337
134.58,102.54,2.37,103.94,1035.07,833.34,115.08,96.87,7,29.69855578
134.58,102.54,2.37,103.94,1035.07,833.34,115.08,96.87,28,44.12716875
134.58,102.54,2.37,103.94,1035.07,833.34,115.08,96.87,90,50.1676844
134.58,102.54,2.37,103.94,1035.07,833.34,115.08,96.87,365,64.59823592
134.58,102.54,4.74,103.94,1035.07,833.34,115.08,96.87,3,17.11350199
134.58,102.54,4.74,103.94,1035.07,833.34,115.08,96.87,7,18.95899971
134.58,102.54,4.74,103.94,1035.07,833.34,115.08,96.87,28,35.90578657
134.58,102.54,4.74,103.94,1035.07,833.34,115.08,96.87,90,47.14742658
134.58,102.54,4.74,103.94,1035.07,833.34,115.08,96.87,365,58.55772027
134.58,102.54,7.11,103.94,920.06,833.34,230.17,96.87,3,19.96704468
134.58,102.54,7.11,103.94,920.06,833.34,230.17,96.87,7,22.6519337
134.58,102.54,7.11,103.94,920.06,833.34,230.17,96.87,28,33.22089755
134.58,102.54,7.11,103.94,920.06,833.34,230.17,96.87,90,41.77958709
134.58,102.54,7.11,103.94,920.06,833.34,230.17,96.87,365,53.0212271
134.58,102.54,0,103.94,920.06,833.34,230.17,96.87,3,26.67829795
134.58,102.54,0,103.94,920.06,833.34,230.17,96.87,7,32.04807599
134.58,102.54,0,103.94,920.06,833.34,230.17,96.87,28,42.61703984
134.58,102.54,0,103.94,920.06,833.34,230.17,96.87,90,50.84036057
134.58,102.54,0,103.94,920.06,833.34,230.17,96.87,365,64.26286711
134.58,102.54,2.37,103.94,920.06,833.34,230.17,96.87,3,21.97925754
134.58,102.54,2.37,103.94,920.06,833.34,230.17,96.87,7,26.6802365
134.58,102.54,2.37,103.94,920.06,833.34,230.17,96.87,28,37.41591548
134.58,102.54,2.37,103.94,920.06,833.34,230.17,96.87,90,44.46253756
134.58,102.54,2.37,103.94,920.06,833.34,230.17,96.87,365,59.39711156
134.58,102.54,4.74,103.94,920.06,833.34,230.17,96.87,3,14.934574
134.58,102.54,4.74,103.94,920.06,833.34,230.17,96.87,7,18.79228458
134.58,102.54,4.74,103.94,920.06,833.34,230.17,96.87,28,30.87331589
134.58,102.54,4.74,103.94,920.06,833.34,230.17,96.87,90,42.62091693
134.58,102.54,4.74,103.94,920.06,833.34,230.17,96.87,365,50.67170689
134.58,102.54,7.11,103.94,805.05,833.34,345.27,96.87,3,11.24164001
134.58,102.54,7.11,103.94,805.05,833.34,345.27,96.87,7,19.63167587
134.58,102.54,7.11,103.94,805.05,833.34,345.27,96.87,28,29.5299021
134.58,102.54,7.11,103.94,805.05,833.34,345.27,96.87,90,33.72492003
134.58,102.54,7.11,103.94,805.05,833.34,345.27,96.87,365,48.49084036
134.58,102.54,0,103.94,805.05,833.34,345.27,96.87,3,18.12154696
134.58,102.54,0,103.94,805.05,833.34,345.27,96.87,7,23.32267132
134.58,102.54,0,103.94,805.05,833.34,345.27,96.87,28,32.71881361
134.58,102.54,0,103.94,805.05,833.34,345.27,96.87,90,35.73907144
134.58,102.54,0,103.94,805.05,833.34,345.27,96.87,365,45.97460502
134.58,102.54,2.37,103.94,805.05,833.34,345.27,96.87,3,15.44441214
134.58,102.54,2.37,103.94,805.05,833.34,345.27,96.87,7,22.31462634
134.58,102.54,2.37,103.94,805.05,833.34,345.27,96.87,28,32.71881361
134.58,102.54,2.37,103.94,805.05,833.34,345.27,96.87,90,37.91993797
134.58,102.54,2.37,103.94,805.05,833.34,345.27,96.87,365,51.0070757
134.58,102.54,4.74,103.94,805.05,833.34,345.27,96.87,3,13.42444509
134.58,102.54,4.74,103.94,805.05,833.34,345.27,96.87,7,19.63167587
134.58,102.54,4.74,103.94,805.05,833.34,345.27,96.87,28,28.85916449
134.58,102.54,4.74,103.94,805.05,833.34,345.27,96.87,90,39.2652903
134.58,102.54,4.74,103.94,805.05,833.34,345.27,96.87,365,46.98071145
268.69,0,0,0,1148.05,831.88,0,98.24,3,41.4929078
268.69,0,0,0,1148.05,831.88,0,98.24,7,47.33156028
268.69,0,0,0,1148.05,831.88,0,98.24,28,52.42375887
268.69,0,0,0,1033.25,831.88,114.89,98.24,3,46.71099291
268.69,0,0,0,1033.25,831.88,114.89,98.24,7,48.32624113
268.69,0,0,0,1033.25,831.88,114.89,98.24,28,60.37588652
268.69,0,0,0,918.44,831.88,229.78,98.24,3,26.83510638
268.69,0,0,0,918.44,831.88,229.78,98.24,7,36.2748227
268.69,0,0,0,918.44,831.88,229.78,98.24,28,45.34397163
268.69,0,0,0,803.64,831.88,344.67,98.24,3,25.59042553
268.69,0,0,0,803.64,831.88,344.67,98.24,7,34.53546099
268.69,0,0,0,803.64,831.88,344.67,98.24,28,43.7287234
268.69,0,5.37,0,1148.05,831.88,0,98.24,3,44.0498323
268.69,0,5.37,0,1148.05,831.88,0,98.24,7,51.21226641
268.69,0,5.37,0,1148.05,831.88,0,98.24,28,59.72400575
268.69,0,5.37,0,1033.25,831.88,114.89,98.24,3,46.48203162
268.69,0,5.37,0,1033.25,831.88,114.89,98.24,7,53.91471011
268.69,0,5.37,0,1033.25,831.88,114.89,98.24,28,67.69525635
268.69,0,5.37,0,918.44,831.88,229.78,98.24,3,32.42932439
268.69,0,5.37,0,918.44,831.88,229.78,98.24,7,35.53809296
268.69,0,5.37,0,918.44,831.88,229.78,98.24,28,50.4015333
268.69,0,5.37,0,803.64,831.88,344.67,98.24,3,23.78150455
268.69,0,5.37,0,803.64,831.88,344.67,98.24,7,29.05222808
268.69,0,5.37,0,803.64,831.88,344.67,98.24,28,40.94298035
268.69,0,8.06,0,1148.05,831.88,0,98.24,3,37.7238806
268.69,0,8.06,0,1148.05,831.88,0,98.24,7,41.68340987
268.69,0,8.06,0,1148.05,831.88,0,98.24,28,54.55510907
268.69,0,8.06,0,1033.25,831.88,114.89,98.24,3,39.90241102
268.69,0,8.06,0,1033.25,831.88,114.89,98.24,7,42.27755454
268.69,0,8.06,0,1033.25,831.88,114.89,98.24,28,50.49655568
268.69,0,8.06,0,918.44,831.88,229.78,98.24,3,27.7238806
268.69,0,8.06,0,918.44,831.88,229.78,98.24,7,42.67365098
268.69,0,8.06,0,918.44,831.88,229.78,98.24,28,56.75229621
268.69,0,8.06,0,803.64,831.88,344.67,98.24,3,20
268.69,0,8.06,0,803.64,831.88,344.67,98.24,7,24.75315729
268.69,0,8.06,0,803.64,831.88,344.67,98.24,28,28.7141217
294,0,0,0,815,1145,0,128.8,7,29.42005545
294,0,0,0,815,1145,0,128.8,28,39.87985213
294,0,0,0,774.6,1145,8.1,128.8,7,29.99422366
294,0,0,0,774.6,1145,8.1,128.8,28,43.44154344
294,0,0,0,733.9,1145,16.3,128.8,7,29.42121072
294,0,0,0,733.9,1145,16.3,128.8,28,43.90596118
294,0,0,0,693.1,1145,24.4,128.8,7,27.01016636
294,0,0,0,693.1,1145,24.4,128.8,28,36.89348429
294,0,0,0,652.3,1145,32.5,128.8,7,26.09057301
294,0,0,0,652.3,1145,32.5,128.8,28,35.51409427
294,0,0,0,611.5,1145,40.6,128.8,7,24.82439926
294,0,0,0,611.5,1145,40.6,128.8,28,35.97273567
294,0,0,0,570.7,1145,48.7,128.8,7,23.21626617
294,0,0,0,570.7,1145,48.7,128.8,28,35.74168207
294,0,0,0,530,1145,56.9,128.8,7,21.60928835
294,0,0,0,530,1145,56.9,128.8,28,33.79274492
213,0,0,0,710,1441,0,135,28,41.2
262,0,0,0,561,1408,50,135,28,39.4
341,0,0,0,402,1355,100,135,28,40.6
387,0,0,0,334,1324,120,135,28,35.2
268.69,0,0,103.76,1148.05,831.88,0,98.24,3,41.38806533
268.69,0,0,103.76,1148.05,831.88,0,98.24,7,47.30203224
268.69,0,0,103.76,1148.05,831.88,0,98.24,28,52.22629508
268.69,0,0,103.76,1148.05,831.88,0,98.24,90,59.1226888
268.69,0,2.69,103.76,1148.05,831.88,0,98.24,3,57.64540995
268.69,0,2.69,103.76,1148.05,831.88,0,98.24,7,63.06452482
268.69,0,2.69,103.76,1148.05,831.88,0,98.24,28,80.47409843
268.69,0,2.69,103.76,1148.05,831.88,0,98.24,90,83.26613121
268.69,0,5.37,103.76,1148.05,831.88,0,98.24,3,42.70039351
268.69,0,5.37,103.76,1148.05,831.88,0,98.24,7,50.41911487
268.69,0,5.37,103.76,1148.05,831.88,0,98.24,28,58.63026252
268.69,0,5.37,103.76,1148.05,831.88,0,98.24,90,61.91472158
268.69,0,8.06,103.76,1148.05,831.88,0,98.24,3,37.28127864
268.69,0,8.06,103.76,1148.05,831.88,0,98.24,7,41.22311466
268.69,0,8.06,103.76,1148.05,831.88,0,98.24,28,53.70357393
268.69,0,8.06,103.76,1148.05,831.88,0,98.24,90,64.87170503
268.69,0,0,103.76,1033.25,831.88,114.89,98.24,3,46.31475392
268.69,0,0,103.76,1033.25,831.88,114.89,98.24,7,48.77931109
268.69,0,0,103.76,1033.25,831.88,114.89,98.24,28,59.78006576
268.69,0,0,103.76,1033.25,831.88,114.89,98.24,90,67.3362622
268.69,0,2.69,103.76,1033.25,831.88,114.89,98.24,3,53.541049
268.69,0,2.69,103.76,1033.25,831.88,114.89,98.24,7,61.25977036
268.69,0,2.69,103.76,1033.25,831.88,114.89,98.24,28,74.89003288
268.69,0,2.69,103.76,1033.25,831.88,114.89,98.24,90,78.99681958
268.69,0,5.37,103.76,1033.25,831.88,114.89,98.24,3,45.81990189
268.69,0,5.37,103.76,1033.25,831.88,114.89,98.24,7,53.21114765
268.69,0,5.37,103.76,1033.25,831.88,114.89,98.24,28,66.84141017
268.69,0,5.37,103.76,1033.25,831.88,114.89,98.24,90,68.97849173
268.69,0,8.06,103.76,1033.25,831.88,114.89,98.24,3,39.25098377
268.69,0,8.06,103.76,1033.25,831.88,114.89,98.24,7,41.71554094
268.69,0,8.06,103.76,1033.25,831.88,114.89,98.24,28,49.76173791
268.69,0,8.06,103.76,1033.25,831.88,114.89,98.24,90,62.40957361
268.69,0,0,103.76,918.44,831.88,229.78,98.24,3,26.60557382
268.69,0,0,103.76,918.44,831.88,229.78,98.24,7,36.29642607
268.69,0,0,103.76,918.44,831.88,229.78,98.24,28,44.01514743
268.69,0,0,103.76,918.44,831.88,229.78,98.24,90,45.81990189
268.69,0,2.69,103.76,918.44,831.88,229.78,98.24,3,36.29642607
268.69,0,2.69,103.76,918.44,831.88,229.78,98.24,7,41.55059026
268.69,0,2.69,103.76,918.44,831.88,229.78,98.24,28,52.22629508
268.69,0,2.69,103.76,918.44,831.88,229.78,98.24,90,57.81036063
268.69,0,5.37,103.76,918.44,831.88,229.78,98.24,3,32.18963937
268.69,0,5.37,103.76,918.44,831.88,229.78,98.24,7,34.48924586
268.69,0,5.37,103.76,918.44,831.88,229.78,98.24,28,49.4342623
268.69,0,5.37,103.76,918.44,831.88,229.78,98.24,90,51.24144251
268.69,0,8.06,103.76,918.44,831.88,229.78,98.24,3,27.26295078
268.69,0,8.06,103.76,918.44,831.88,229.78,98.24,7,42.04301655
268.69,0,8.06,103.76,918.44,831.88,229.78,98.24,28,51.07649183
268.69,0,8.06,103.76,918.44,831.88,229.78,98.24,90,55.18327853
268.69,0,0,103.76,803.64,831.88,344.67,98.24,3,25.45577058
268.69,0,0,103.76,803.64,831.88,344.67,98.24,7,34.48924586
268.69,0,0,103.76,803.64,831.88,344.67,98.24,28,40.23826209
268.69,0,0,103.76,803.64,831.88,344.67,98.24,90,47.13465581
268.69,0,2.69,103.76,803.64,831.88,344.67,98.24,3,32.68206566
268.69,0,2.69,103.76,803.64,831.88,344.67,98.24,7,38.26613121
268.69,0,2.69,103.76,803.64,831.88,344.67,98.24,28,44.50757372
268.69,0,2.69,103.76,803.64,831.88,344.67,98.24,90,45.81990189
268.69,0,5.37,103.76,803.64,831.88,344.67,98.24,3,23.48606544
268.69,0,5.37,103.76,803.64,831.88,344.67,98.24,7,28.24780335
268.69,0,5.37,103.76,803.64,831.88,344.67,98.24,28,41.38806533
268.69,0,5.37,103.76,803.64,831.88,344.67,98.24,90,43.85019675
268.69,0,8.06,103.76,803.64,831.88,344.67,98.24,3,19.7091801
268.69,0,8.06,103.76,803.64,831.88,344.67,98.24,7,24.1434424
268.69,0,8.06,103.76,803.64,831.88,344.67,98.24,28,28.24780335
268.69,0,8.06,103.76,803.64,831.88,344.67,98.24,90,37.28127864
